day,users_count,questions_count,answers_count,comments_count,reactions_count,follows_count,blocks_count,mutes_count,reports_count,themes_count,user_bans_count,inbox_count
2023-04-14,136,3258,2220,148,229,131,1,1,3,33,0,1059
2023-04-15,119,3153,2032,90,236,190,1,0,3,37,0,1765
2023-04-16,134,3250,2278,99,232,213,0,0,3,41,0,1537
2023-04-17,110,3214,2137,146,222,132,8,0,4,38,0,1114
2023-04-18,141,3277,2125,114,198,206,3,1,2,51,0,1129
2023-04-19,137,2948,1858,104,144,239,1,0,2,42,0,1342
2023-04-20,103,2374,1667,131,257,284,0,0,3,44,0,971
2023-04-21,104,2716,2147,149,264,227,0,0,0,26,0,1382
2023-04-22,103,2822,1927,141,255,135,2,1,0,29,0,1634
2023-04-23,135,2948,2275,153,302,223,0,0,0,39,0,1542
2023-04-24,139,2890,2329,151,327,305,5,0,1,39,0,1174
2023-04-25,147,3249,2344,120,252,483,4,0,2,44,0,1370
2023-04-26,149,3276,2150,134,233,297,0,0,2,44,0,1432
2023-04-27,125,2921,2001,129,210,243,2,0,0,42,0,1581
2023-04-28,127,3034,1977,119,250,212,2,0,0,39,0,1337
2023-04-29,128,3113,2085,192,360,274,1,0,7,36,0,1311
2023-04-30,152,4180,1978,142,241,253,0,0,2,47,0,2210
2023-05-01,143,3413,2253,216,271,282,1,1,2,36,0,1215
2023-05-02,106,2684,1959,145,259,185,0,0,3,42,0,795
2023-05-03,113,2887,2177,136,241,155,0,1,0,50,0,983
2023-05-04,104,3395,2174,117,206,231,1,0,3,35,0,1274
2023-05-05,127,3155,1902,189,249,184,0,0,3,41,0,1702
2023-05-06,129,3206,1846,136,255,359,0,0,0,40,0,1486
2023-05-07,95,3259,2357,107,296,140,3,0,2,33,0,976
2023-05-08,96,3161,2206,90,173,217,1,1,0,26,0,1120
2023-05-09,108,3102,2315,116,255,380,0,0,1,40,0,785
2023-05-10,101,3560,2171,97,167,191,1,0,1,37,0,1510
2023-05-11,111,3506,2365,144,271,246,0,0,1,35,0,1206
2023-05-12,102,3391,2379,162,183,268,2,0,2,45,0,963
2023-05-13,107,3285,2012,114,306,178,2,0,5,36,0,1626
2023-05-14,122,3082,2222,134,241,169,0,1,2,33,0,1134
2023-05-15,107,2925,1783,80,179,213,0,0,2,38,0,664
2023-05-16,121,3045,2018,148,222,223,2,0,4,41,0,853
2023-05-17,124,3285,2417,115,209,459,0,0,2,41,0,1062
2023-05-18,138,3569,2580,121,238,202,0,0,6,43,0,1007
2023-05-19,132,3743,2525,104,130,318,1,0,4,41,0,1289
2023-05-20,127,3431,2321,129,283,190,5,0,7,31,0,1707
2023-05-21,108,3288,2419,136,237,168,0,0,3,28,0,1114
2023-05-22,132,3358,2413,118,241,303,3,0,2,46,0,1064
2023-05-23,114,3041,2320,79,237,125,0,0,2,37,1,822
2023-05-24,95,3497,2360,95,236,199,1,0,2,36,0,1088
2023-05-25,93,3167,2214,68,174,205,3,0,2,36,0,750
2023-05-26,72,2764,1938,61,189,157,1,0,1,34,0,1024
2023-05-27,101,3110,2089,112,258,263,3,0,1,35,0,1363
2023-05-28,122,3549,2341,106,233,389,0,0,2,40,0,1424
2023-05-29,137,3242,2436,97,242,248,1,0,0,40,0,1036
2023-05-30,124,3111,2164,108,167,236,4,0,0,43,0,957
2023-05-31,88,3047,2185,105,208,206,0,0,0,21,0,2009
2023-06-01,126,3331,2239,166,273,311,1,0,1,46,0,1413
2023-06-02,107,2859,1980,156,219,335,1,0,4,29,0,1040
2023-06-03,105,2934,2087,134,288,317,0,0,0,28,0,1114
2023-06-04,134,3086,2210,107,146,574,0,0,9,69,0,1554
2023-06-05,127,3228,2137,143,230,335,1,0,1,47,0,1501
2023-06-06,114,3005,2100,102,254,184,0,0,1,39,0,1162
2023-06-07,107,3287,2197,121,196,440,2,0,0,46,0,1483
2023-06-08,121,3123,2310,110,320,217,1,0,2,42,0,973
2023-06-09,120,3883,2190,77,167,148,4,1,1,39,0,1655
2023-06-10,103,3411,2002,79,145,311,2,0,3,51,0,1737
2023-06-11,120,3327,2007,70,228,342,0,0,0,39,0,1349
2023-06-12,135,3171,2337,95,341,686,0,0,3,43,0,966
2023-06-13,144,3275,2150,96,200,303,0,0,4,37,0,1240
2023-06-14,150,3138,2402,76,207,315,1,0,1,54,0,984
2023-06-15,125,3187,2243,160,215,435,0,0,1,44,0,1322
2023-06-16,128,3372,2301,116,225,361,1,0,3,51,0,1253
2023-06-17,118,3301,2287,92,237,276,1,0,5,48,0,1583
2023-06-18,127,3027,2092,82,147,543,1,0,0,41,0,964
2023-06-19,125,3126,2161,68,152,382,2,0,2,39,0,1230
2023-06-20,117,2985,2227,86,152,309,1,0,3,47,0,713
2023-06-21,107,3043,2075,95,184,259,2,0,1,39,0,1310
2023-06-22,120,3335,2248,95,237,301,1,0,2,36,0,1886
2023-06-23,127,3195,2299,90,177,455,3,0,0,43,0,1039
2023-06-24,122,2787,2029,60,158,274,2,0,3,42,0,1424
2023-06-25,124,3467,2166,73,206,561,2,0,4,54,0,1966
2023-06-26,132,3681,2539,136,204,542,4,0,0,44,0,2042
2023-06-27,115,3042,2204,146,206,552,3,0,0,44,0,1056
2023-06-28,108,2899,2023,145,174,315,2,0,2,38,1,1216
2023-06-29,148,3196,2236,131,182,445,3,0,0,51,0,1115
2023-06-30,108,3304,2236,129,126,594,3,0,0,43,0,1622
2023-07-01,88,2869,1871,62,141,378,6,0,1,26,0,1608
2023-07-02,66,2094,1510,113,191,111,0,0,4,23,0,837
2023-07-03,89,2686,1769,52,146,159,0,0,1,27,1,1134
2023-07-04,80,2379,1789,56,178,160,9,1,1,31,0,614
2023-07-05,84,2360,1488,59,117,95,1,0,3,24,0,599
2023-07-06,78,2717,1643,43,136,404,0,0,1,42,0,1444
2023-07-07,104,2896,1693,90,161,170,1,0,0,33,0,1428
2023-07-08,101,2543,1519,67,165,174,0,0,1,30,0,1398
2023-07-09,94,2191,1335,48,136,283,2,0,1,32,0,711
2023-07-10,101,2431,1738,55,157,337,0,0,1,37,1,866
2023-07-11,111,3189,2106,93,179,183,0,0,0,37,0,998
2023-07-12,105,2714,1944,91,153,144,0,0,3,28,0,1006
2023-07-13,91,2857,1777,61,127,269,1,1,2,32,0,889
2023-07-14,83,2679,1756,94,206,175,3,0,0,25,0,1349
2023-07-15,82,2703,1908,122,318,229,1,0,2,30,0,1169
2023-07-16,83,3050,1947,84,178,151,2,0,1,29,0,1216
2023-07-17,111,3080,1913,138,283,211,0,0,2,34,0,1292
2023-07-18,96,3121,2073,118,287,423,1,0,2,39,0,1219
2023-07-19,113,3392,2216,114,224,332,0,0,0,35,0,1026
2023-07-20,112,3089,1936,111,236,161,0,0,0,30,0,1198
2023-07-21,87,3038,2055,206,180,320,0,0,0,34,0,1042
2023-07-22,105,3131,1863,114,161,190,0,0,0,38,0,1399
2023-07-23,115,2561,1850,155,168,250,0,0,2,51,0,940
2023-07-24,106,2983,1998,141,192,107,1,0,1,39,0,1391
2023-07-25,105,3111,1764,106,222,237,3,0,4,38,0,1567
2023-07-26,94,2903,2090,145,215,410,0,0,1,44,0,935
2023-07-27,114,2919,1988,102,205,269,0,1,2,46,0,1121
2023-07-28,103,3418,2148,234,197,224,0,0,4,38,0,1856
2023-07-29,94,3185,2382,175,222,255,2,0,1,39,0,1496
2023-07-30,81,2588,1760,120,189,257,2,0,1,28,0,1187
2023-07-31,100,2664,1661,126,156,222,1,0,1,39,1,819
2023-08-01,74,2928,1870,73,124,403,1,0,0,28,0,858
2023-08-02,102,2566,1670,88,157,171,1,0,1,39,0,1151
2023-08-03,79,3391,1894,85,207,202,0,0,0,31,0,1684
2023-08-04,109,3061,1712,118,136,154,0,0,1,44,0,1054
2023-08-05,97,3109,1734,101,213,408,1,0,0,26,0,1701
2023-08-06,119,2689,1760,95,164,344,4,0,3,51,0,1297
2023-08-07,105,2724,1782,90,149,370,2,0,1,42,0,1034
2023-08-08,118,2868,1729,61,187,350,4,0,4,50,0,1597
2023-08-09,113,3277,1867,105,347,271,1,0,0,47,1,1327
2023-08-10,100,2738,1831,84,143,327,6,0,2,47,0,736
2023-08-11,94,2875,1797,120,196,383,0,0,1,44,0,1194
2023-08-12,84,2841,1557,72,167,180,3,1,1,38,0,1592
2023-08-13,110,2561,1696,80,206,247,1,0,4,36,0,815
2023-08-14,113,2776,1756,58,128,153,0,0,0,41,0,989
2023-08-15,114,2565,1679,47,143,224,1,0,2,35,0,940
2023-08-16,70,3458,1781,63,268,149,8,0,1,24,0,1668
2023-08-17,81,3013,1623,65,156,164,0,0,1,24,0,1306
2023-08-18,86,2887,1802,56,203,322,2,0,0,28,0,1166
2023-08-19,86,2706,1495,56,137,168,0,0,0,32,0,863
2023-08-20,103,3162,2157,55,170,247,3,0,2,46,0,1851
2023-08-21,94,3223,2065,48,196,266,1,0,2,31,0,1251
2023-08-22,100,3020,1859,56,116,262,2,0,3,33,0,877
2023-08-23,89,2585,1631,92,134,162,0,0,2,29,0,856
2023-08-24,75,2592,1678,76,157,109,2,0,2,19,0,907
2023-08-25,81,2790,1682,39,88,191,0,0,3,23,0,873
2023-08-26,81,2332,1510,69,108,189,2,0,2,31,0,893
2023-08-27,105,3098,2019,90,167,284,2,1,6,36,0,989
2023-08-28,87,3355,2170,68,130,323,4,0,3,45,0,1148
2023-08-29,79,2674,1889,67,164,132,1,0,2,29,0,943
2023-08-30,70,2566,1804,51,193,137,0,1,0,33,0,1461
2023-08-31,87,2841,1856,67,238,104,1,0,6,30,0,975
2023-09-01,79,2851,2091,93,156,126,0,0,0,20,0,1263
2023-09-02,81,3031,1975,59,220,115,1,0,0,24,0,1239
2023-09-03,86,2656,1859,88,191,120,0,0,5,30,0,882
2023-09-04,84,2605,1469,38,107,81,0,0,3,36,0,960
2023-09-05,74,2713,1779,44,129,148,6,0,1,30,0,799
2023-09-06,106,2375,1608,47,132,165,2,0,1,31,0,765
2023-09-07,79,2516,1532,57,117,198,1,0,1,29,0,1046
2023-09-08,81,2732,1613,67,166,217,0,0,3,27,0,974
2023-09-09,97,2999,1990,77,146,81,6,1,1,38,0,1146
2023-09-10,101,2555,1826,61,145,125,0,0,4,38,0,807
2023-09-11,96,2696,1708,108,129,137,2,0,2,35,0,983
2023-09-12,80,2283,1619,50,76,248,2,0,5,30,0,776
2023-09-13,114,2353,1638,80,120,235,7,0,3,36,0,1551
2023-09-14,74,2449,1523,79,106,193,2,0,3,36,1,952
2023-09-15,69,2902,1596,72,118,313,6,0,58,27,0,1058
2023-09-16,101,2839,1796,64,129,201,3,0,10,38,0,1043
2023-09-17,112,2667,1937,92,151,209,9,0,8,33,0,1010
2023-09-18,113,2617,1818,57,208,154,8,1,7,42,0,681
2023-09-19,87,2528,1852,70,180,268,6,0,9,39,0,1055
2023-09-20,84,2344,1607,81,181,137,1,0,3,32,0,927
2023-09-21,91,2345,1531,116,170,148,1,0,3,25,0,765
2023-09-22,89,2310,1561,89,184,139,3,0,6,26,0,756
2023-09-23,96,2358,1483,87,172,210,3,0,1,37,0,1201
2023-09-24,122,3222,2031,104,99,266,0,0,3,51,0,1162
2023-09-25,98,2623,1960,76,170,416,2,0,1,34,0,884
2023-09-26,86,2348,1615,70,140,137,1,0,4,33,0,564
2023-09-27,85,2208,1304,47,93,147,1,0,3,31,0,576
2023-09-28,83,2490,1688,45,121,174,1,1,1,35,0,624
2023-09-29,93,2595,1667,67,105,227,2,0,6,40,0,1023
2023-09-30,104,2504,1774,83,217,249,1,0,5,36,0,1304
2023-10-01,88,2472,1721,50,114,235,0,0,1,38,0,695
2023-10-02,85,2845,1998,76,129,399,9,0,3,39,0,1130
2023-10-03,89,2553,1739,57,72,180,1,0,2,28,0,1030
2023-10-04,90,2803,1735,51,110,267,2,0,3,29,0,999
2023-10-05,100,2462,1809,56,134,369,0,1,3,46,1,612
2023-10-06,98,3025,1710,67,182,319,1,0,3,38,0,1014
2023-10-07,138,2731,1766,64,173,196,1,1,1,41,0,1281
2023-10-08,128,2839,2080,78,178,290,5,51,4,53,0,1334
2023-10-09,106,2935,2061,131,100,179,0,0,5,43,0,842
2023-10-10,128,3636,2114,157,206,337,0,86,2,45,0,1948
2023-10-11,137,3045,2177,155,152,266,0,0,0,56,0,901
2023-10-12,196,3138,1902,68,128,243,39,0,2,60,0,1464
2023-10-13,372,5017,2731,102,162,339,1,9,5,95,0,1978
2023-10-14,488,6487,4305,297,224,329,3,1,1,125,0,2004
2023-10-15,624,8186,5970,481,219,387,4,0,7,144,0,1327
2023-10-16,666,8298,5669,261,185,462,7,0,9,168,0,1526
2023-10-17,620,8355,5840,169,415,521,5,2,2,140,0,1612
2023-10-18,708,7450,5345,138,361,554,8,0,4,141,0,1670
2023-10-19,675,8171,6029,293,278,366,1,0,4,133,0,1409
2023-10-20,582,8093,5744,166,301,408,4,0,18,139,1,2131
2023-10-21,734,9529,6288,215,297,464,1,1,13,144,0,2707
2023-10-22,744,10774,7152,174,242,417,6,0,5,167,3,2179
2023-10-23,645,10023,6716,314,437,436,8,3,4,145,0,1800
2023-10-24,463,8060,6176,298,341,415,11,2,8,120,0,1634
2023-10-25,340,5722,4540,204,1062,522,7,2,5,93,0,1592
2023-10-26,263,5371,3916,190,202,296,6,5,2,86,0,1281
2023-10-27,203,4676,3411,237,235,291,4,1,8,53,0,1663
2023-10-28,199,4056,3027,118,234,353,1,12,9,67,0,1199
2023-10-29,225,4526,2937,108,230,302,6,2,4,60,0,1209
2023-10-30,238,4617,3454,125,202,186,6,0,1,61,0,1165
2023-10-31,223,4613,3273,127,203,253,4,0,2,54,0,1689
2023-11-01,260,4757,3377,136,247,439,4,0,0,59,0,1378
2023-11-02,277,5494,3880,135,315,473,3,1,1,62,0,1457
2023-11-03,261,5369,4034,111,249,346,9,0,3,70,0,1247
2023-11-04,273,5209,3684,113,221,328,18,12,3,71,0,1775
2023-11-05,316,5708,4276,130,237,467,8,0,1,92,0,1704
2023-11-06,297,5830,3910,192,310,576,0,0,3,89,0,1837
2023-11-07,241,5062,3614,145,250,655,3,0,8,77,0,1280
2023-11-08,278,4841,3621,154,328,658,7,2,2,94,0,1527
2023-11-09,220,4927,3583,164,282,801,6,0,1,71,0,1947
2023-11-10,260,5252,3738,167,338,677,10,1,0,77,0,2316
2023-11-11,244,5858,4031,203,263,476,12,5,3,84,0,1571
2023-11-12,304,5948,4161,312,358,439,2,2,2,88,0,1933
2023-11-13,300,6305,4431,224,359,482,12,0,2,96,0,2392
2023-11-14,251,5621,3908,202,322,388,2,1,12,82,0,2168
2023-11-15,252,4961,3557,179,264,300,6,2,5,76,0,1708
2023-11-16,229,4961,3470,371,263,300,5,2,4,82,0,1363
2023-11-17,196,5100,3764,340,228,239,6,0,6,66,0,1314
2023-11-18,238,5559,4109,140,296,347,12,1,3,81,0,2060
2023-11-19,268,6004,4141,125,282,597,8,2,2,81,0,1738
2023-11-20,239,5325,4110,155,310,454,40,0,2,58,0,1563
2023-11-21,282,5423,3872,208,230,487,6,1,9,98,0,1586
2023-11-22,250,5358,3891,192,227,591,4,0,4,81,0,1562
2023-11-23,231,4824,3583,201,244,366,6,0,8,80,0,1874
2023-11-24,237,4646,3255,216,257,338,10,0,3,77,0,1519
2023-11-25,251,5011,3666,155,244,395,3,0,3,79,0,1511
2023-11-26,324,5588,4074,184,227,417,6,3,10,114,0,1683
2023-11-27,258,5272,3864,205,301,454,4,2,4,88,0,1750
2023-11-28,233,5315,3536,165,256,523,6,0,8,70,0,1697
2023-11-29,233,5021,3578,214,265,310,7,1,2,75,0,1146
2023-11-30,203,4701,3388,110,268,321,7,0,1,53,0,1118
2023-12-01,196,4485,3204,124,248,319,9,3,5,77,0,1941
2023-12-02,197,4732,3188,110,178,244,5,1,2,52,0,1150
2023-12-03,282,5741,3973,97,253,375,4,0,1,84,0,2224
2023-12-04,272,5230,3816,142,291,533,5,3,8,88,0,1644
2023-12-05,264,5445,3860,127,249,403,0,0,9,76,0,1453
2023-12-06,253,5345,3754,94,192,467,0,2,3,92,0,1819
2023-12-07,249,4972,3607,136,248,765,0,0,7,81,0,1745
2023-12-08,222,4997,3434,180,451,355,6,1,2,71,0,1699
2023-12-09,260,5748,3831,179,254,425,9,4,5,79,0,1565
2023-12-10,283,6029,4199,154,395,661,23,0,6,99,0,1781
2023-12-11,238,5377,3873,270,389,633,12,1,1,75,0,2106
2023-12-12,250,5181,3625,168,320,758,4,1,8,94,0,1392
2023-12-13,234,5088,3929,185,331,613,6,0,8,73,0,2117
2023-12-14,241,5304,3828,146,316,503,19,3,4,71,0,2184
2023-12-15,215,5091,3472,127,279,634,9,0,1,82,0,1647
2023-12-16,238,5030,3582,140,277,597,6,3,3,82,0,1923
2023-12-17,255,5659,3910,129,301,483,17,4,9,87,0,1492
2023-12-18,246,5769,3821,152,311,540,14,1,7,88,0,2383
2023-12-19,287,6220,4311,213,365,560,0,0,5,80,0,1842
2023-12-20,227,6315,4144,187,354,517,13,4,5,73,2,2370
2023-12-21,236,5228,3795,230,359,222,8,1,7,69,0,1720
2023-12-22,240,5375,3874,176,315,417,9,1,8,73,0,1614
2023-12-23,235,6665,3874,128,254,477,18,1,10,65,0,2732
2023-12-24,239,5591,3937,202,363,335,6,1,4,68,0,1599
2023-12-25,208,4857,3348,153,226,512,7,0,1,58,0,1268
2023-12-26,231,5391,3872,127,306,334,7,0,3,76,0,2081
2023-12-27,282,5727,4018,167,374,436,2,0,1,82,0,1733
2023-12-28,295,6568,4257,183,358,380,5,0,5,90,0,2515
2023-12-29,306,5751,4211,256,446,655,8,9,12,96,0,2645
2023-12-30,269,5757,4215,341,542,537,12,2,4,75,0,1925
2023-12-31,213,5591,4183,353,404,378,53,4,40,73,0,3264
2024-01-01,253,5670,4195,183,322,397,18,2,7,75,0,2193
2024-01-02,279,7029,5243,255,375,698,47,4,9,90,0,1807
2024-01-03,320,6483,4496,236,343,519,30,4,11,99,0,1826
2024-01-04,323,6350,4216,191,307,532,11,0,1,117,0,1669
2024-01-05,302,5805,3965,261,410,415,5,2,2,94,0,3064
2024-01-06,341,5950,4288,234,544,436,10,7,16,101,0,2201
2024-01-07,342,6463,4388,186,332,418,10,1,14,103,11,1974
2024-01-08,323,5946,4039,227,408,652,28,0,6,101,0,1687
2024-01-09,280,5616,3840,174,427,459,18,1,11,88,1,2358
2024-01-10,302,5984,4131,305,465,547,7,0,8,87,0,1943
2024-01-11,277,6604,4379,177,372,583,16,5,29,89,3,1948
2024-01-12,331,6191,4404,238,475,757,12,0,5,86,1,2393
2024-01-13,304,6193,4106,197,321,656,24,2,12,95,1,1982
2024-01-14,357,6262,4392,199,335,471,19,3,10,103,1,2449
2024-01-15,291,6081,4121,155,322,782,22,1,7,107,1,1930
2024-01-16,331,6039,4230,223,393,760,50,3,23,111,0,1430
2024-01-17,287,6093,4447,204,340,479,9,1,3,104,0,1675
2024-01-18,290,5756,3805,150,269,681,5,2,3,116,0,1752
2024-01-19,292,5701,3897,170,378,468,9,1,7,103,0,1761
2024-01-20,355,6748,4653,135,361,1214,7,3,4,122,0,2188
2024-01-21,396,6512,4870,146,329,650,142,1,1,135,0,2249
2024-01-22,316,6128,4328,220,323,812,17,0,7,118,0,1607
2024-01-23,295,5712,3907,201,326,492,9,2,2,109,0,1560
2024-01-24,309,5936,4297,187,350,589,3,0,7,98,0,1398
2024-01-25,296,6343,4377,148,279,405,8,2,2,105,0,1838
2024-01-26,270,6195,4235,159,298,586,6,1,2,86,0,2080
2024-01-27,355,7103,4890,229,356,983,36,1,6,109,0,2498
2024-01-28,369,7060,5126,159,412,770,107,2,10,136,0,1884
2024-01-29,343,7061,5124,254,465,823,64,1,9,144,0,2687
2024-01-30,318,7089,4881,259,461,786,10,0,24,106,0,2326
2024-01-31,310,6804,4969,264,410,795,15,2,3,103,0,2276
2024-02-01,328,6698,4604,312,533,608,11,2,5,94,1,2400
2024-02-02,292,6758,4524,194,338,420,5,0,8,97,0,1825
2024-02-03,324,7132,4673,201,381,397,6,0,21,112,0,1885
2024-02-04,347,7277,5101,165,344,570,7,0,12,102,0,1621
2024-02-05,371,6686,4458,194,358,411,10,0,4,106,0,1664
2024-02-06,279,6203,4488,169,315,250,20,4,12,104,0,1761
2024-02-07,294,6649,4591,237,428,344,13,4,8,109,0,1814
2024-02-08,286,6252,4298,281,373,560,18,4,11,117,0,2081
2024-02-09,345,7410,5538,243,363,616,32,3,4,110,0,1785
2024-02-10,362,7404,5559,262,398,538,13,1,8,114,0,3186
2024-02-11,486,8428,5969,277,445,869,9,0,9,158,0,2515
2024-02-12,660,7721,5702,465,611,3908,30,0,29,271,1,2728
2024-02-13,634,7895,5994,437,699,3132,10,0,10,267,0,3037
2024-02-14,343,6950,4807,208,415,523,3,1,5,103,0,2218
2024-02-15,339,6572,4405,181,314,484,93,4,98,126,0,1919
2024-02-16,332,7184,4721,170,335,705,24,0,11,119,0,2397
2024-02-17,336,7430,4851,217,336,530,8,0,16,113,0,2229
2024-02-18,390,7952,5424,211,437,692,24,1,11,140,0,1834
2024-02-19,348,6856,4880,223,347,477,15,5,4,120,3,1887
2024-02-20,324,6979,5203,322,445,590,14,2,30,107,0,1927
2024-02-21,258,6610,4999,298,457,425,15,1,9,101,0,1945
2024-02-22,300,6506,4711,382,520,473,9,6,4,110,0,2246
2024-02-23,290,6769,4683,311,478,467,12,2,16,127,0,1916
2024-02-24,274,6538,4721,323,468,308,6,4,2,110,0,2350
2024-02-25,339,7169,5065,305,478,469,9,0,15,135,0,2071
2024-02-26,343,7469,5462,509,855,850,73,32,23,118,5,2245
2024-02-27,300,7141,5190,438,525,500,47,1,22,93,3,2758
2024-02-28,304,7035,5332,388,591,819,40,6,23,126,6,2761
2024-02-29,322,6876,5292,293,704,674,8,2,8,119,0,2165
2024-03-01,348,6784,4577,416,490,470,40,0,8,133,0,2425
2024-03-02,341,6558,4692,304,607,427,38,2,10,111,6,2259
2024-03-03,346,6530,4765,295,543,717,15,1,7,112,2,2018
2024-03-04,360,7030,5048,393,568,531,27,4,13,100,0,2604
2024-03-05,364,7314,5635,341,612,536,7,0,7,100,0,2371
2024-03-06,334,7001,5217,273,593,445,33,1,6,103,2,1857
2024-03-07,340,6975,4971,269,452,416,6,3,4,87,0,1951
2024-03-08,281,7294,5416,361,602,488,24,3,12,96,0,2434
2024-03-09,308,7021,5198,202,550,350,1,0,11,77,0,1971
2024-03-10,391,7970,5652,205,530,573,4,1,8,129,1,1866
2024-03-11,387,7332,5570,337,625,715,10,2,3,132,0,2616
2024-03-12,360,6768,4799,369,641,786,12,2,18,121,0,2109
2024-03-13,333,7309,5239,294,592,604,11,2,8,106,0,2869
2024-03-14,301,6861,4910,236,563,531,6,1,6,119,0,2545
2024-03-15,348,6956,4815,252,533,489,17,1,4,102,3,2689
2024-03-16,361,7281,5124,275,513,416,5,1,1,117,0,2076
2024-03-17,387,7604,5550,372,711,780,9,3,15,118,1,2009
2024-03-18,377,7041,5085,403,592,719,18,0,5,125,0,1936
2024-03-19,323,6963,5194,307,598,482,13,0,5,97,0,1895
2024-03-20,360,7403,5244,325,703,389,25,0,15,114,2,2784
2024-03-21,342,7825,5797,556,572,537,22,3,18,104,0,2645
2024-03-22,348,7103,5017,316,610,621,10,2,5,120,0,3135
2024-03-23,380,7417,5426,244,567,522,4,2,3,120,2,2713
2024-03-24,396,8121,5969,501,622,492,89,1,11,131,0,2662
2024-03-25,370,7870,5715,387,554,537,18,4,9,130,0,2509
2024-03-26,365,7610,5338,375,519,997,31,0,13,110,0,2442
2024-03-27,419,7344,5341,532,606,967,41,3,4,117,0,2819
2024-03-28,332,7848,5816,794,844,680,15,0,31,103,0,3591
2024-03-29,413,8195,6189,655,674,2326,29,1,12,133,0,3887
2024-03-30,404,8078,6070,638,727,1895,25,2,7,135,0,3115
2024-03-31,399,7771,6105,461,685,975,24,4,3,162,0,2654
2024-04-01,381,8290,6167,282,587,774,27,5,5,136,0,3218
2024-04-02,369,8412,6040,322,678,644,16,1,4,112,0,3033
2024-04-03,373,8135,5614,335,725,625,17,2,8,114,0,2698
2024-04-04,374,9105,6205,436,834,1107,7,3,4,145,0,3597
2024-04-05,367,8469,5797,459,690,541,30,0,5,103,0,3854
2024-04-06,370,8386,5911,318,560,899,7,3,21,122,0,3285
2024-04-07,386,8273,6010,311,616,600,14,23,6,137,0,3244
2024-04-08,389,7862,5670,340,528,703,11,32,7,142,0,3116
2024-04-09,410,8038,5988,415,657,859,5,7,14,126,0,4194
2024-04-10,394,8228,5991,293,647,829,10,7,9,120,0,3382
2024-04-11,416,8952,6225,356,526,1026,18,32,6,107,0,2662
2024-04-12,429,8468,6280,407,693,758,10,23,6,126,0,2652
2024-04-13,440,8763,6340,560,978,1073,4,1,8,131,0,2821
2024-04-14,498,9453,6655,520,995,1306,7,4,9,197,0,2873
2024-04-15,369,8628,6073,528,887,828,14,2,8,127,0,3400
2024-04-16,467,8846,6650,558,913,1131,50,12,15,116,1,4166
2024-04-17,416,8438,6210,401,780,884,16,10,45,143,1,2927
2024-04-18,375,8374,6342,360,681,1012,16,8,6,138,0,3999
2024-04-19,366,8319,6105,354,645,1310,7,4,10,136,0,3394
2024-04-20,395,7939,5928,296,488,767,5,1,5,137,0,2517
2024-04-21,421,8674,6068,336,588,993,59,2,2,151,0,3684
2024-04-22,386,8296,5977,373,663,654,7,1,8,115,0,3481
2024-04-23,485,7919,5859,215,579,717,11,3,3,136,0,2805
2024-04-24,547,8197,5880,285,605,653,12,1,0,154,0,3331
2024-04-25,510,8095,6082,318,565,648,11,1,7,143,0,3719
2024-04-26,496,8693,6289,331,696,876,7,4,11,118,0,3312
2024-04-27,463,8834,6638,381,679,829,6,1,4,127,0,2634
2024-04-28,418,8882,6495,359,708,743,19,1,8,172,0,2580
2024-04-29,480,8748,6601,413,692,994,9,2,8,148,0,3213
2024-04-30,452,8790,6435,324,768,792,9,2,24,127,0,3077
2024-05-01,491,9542,6918,385,730,1193,20,2,13,137,1,3155
2024-05-02,422,8551,6160,331,595,910,11,4,8,142,0,2829
2024-05-03,422,8696,6100,372,759,818,17,5,2,117,0,3166
2024-05-04,474,8332,6079,330,570,654,15,3,18,144,0,2543
2024-05-05,536,9586,6895,297,633,1341,7,0,10,186,0,2826
2024-05-06,584,9437,7120,356,803,1491,51,6,7,165,0,3163
2024-05-07,527,8978,6795,331,667,1351,13,4,7,147,0,3874
2024-05-08,498,9152,6807,348,735,1017,50,6,20,160,0,5447
2024-05-09,532,9871,7079,305,611,1131,16,5,14,181,0,3694
2024-05-10,524,9745,7053,465,561,1120,21,3,4,166,0,3983
2024-05-11,488,8929,6804,254,546,580,21,15,8,151,0,2762
2024-05-12,470,9433,7046,334,737,693,13,1,6,142,0,3584
2024-05-13,499,13235,6971,278,659,1233,13,0,12,160,1,6840
2024-05-14,482,9357,7039,315,578,849,16,1,10,150,0,2556
2024-05-15,526,9330,6565,316,649,850,15,3,12,168,1,2122
2024-05-16,469,7741,5904,285,630,619,61,2,19,153,0,2553
2024-05-17,387,7464,5605,249,581,657,24,1,3,109,0,2553
2024-05-18,419,19803,5323,237,438,461,26,1,9,130,0,8702
2024-05-19,448,7787,5782,306,661,701,14,3,7,131,0,2218
2024-05-20,486,7918,5762,286,695,766,14,1,2,145,0,2347
2024-05-21,439,8181,6189,244,780,457,24,4,9,129,0,3282
2024-05-22,465,15176,6010,370,737,519,38,3,5,132,0,7851
2024-05-23,434,8050,5871,366,740,744,21,0,17,120,0,3247
2024-05-24,441,8078,5835,322,595,749,32,2,9,149,0,2724
2024-05-25,376,7860,5642,280,555,474,17,2,6,129,0,2620
2024-05-26,475,8739,5876,270,520,928,15,3,7,147,1,2871
2024-05-27,487,7701,5815,272,617,1135,17,0,3,116,0,2550
